"Guid","CurrencyIsoCode","SBQQ__IsRead__c","SBQQ__JobDetails__c","SBQQ__JobId__c","SBQQ__JobStatus__c","SBQQ__RecordId__c","SBQQ__RedirectUrl__c","SBQQ__Stacktrace__c"
00113533-fde1-410d-a6a0-f2f2ac4cdbbb,USD,false,"#N/A",7073h00000bxp8u,Completed,a0l1I00000CPq6gQAD::QuoteCalculator,"#N/A","#N/A"
0013ad8b-4863-4256-b80c-b1619c3f467a,USD,false,"#N/A",7073h00000bxoA9,"#N/A",a0l1I0000098ib5QAA::QuoteCalculator,"#N/A","#N/A"
002e181b-2304-436b-b93f-099609e88f44,USD,false,"#N/A",7073h00000bxpcm,"#N/A",a0l1I00000G710kQAB::QuoteCalculator,"#N/A","#N/A"
0030a1a2-f7b7-4dde-ad80-ac354469989a,USD,false,"#N/A",7073h00000bxnVV,"#N/A",a0l1I00000A1nSjQAJ::QuoteDocumentService,"#N/A","#N/A"
00320f42-7c6a-4ef8-b1cb-b098aeb98ab3,USD,false,"#N/A",7073h00000bxoDx,Completed,a0l1I0000099HI4QAM::QuoteCalculator,"#N/A","#N/A"
003371de-9625-4446-9907-3cc09415f440,USD,false,"#N/A",7073h00000bxnt7,"#N/A",a0l1I000005VEJvQAO::QuoteCalculator,"#N/A","#N/A"
00341f72-f373-46f1-9755-71eaedaeadf2,USD,false,"#N/A",7073h00000bxp3I,"#N/A",0061I00000HTIbwQAH::QuoteCalculator,"#N/A","#N/A"
003494f2-f16a-44c5-a5dc-10fe48ce0891,USD,false,"#N/A",7073h00000bxo0I,"#N/A",a0l1I000003ds7gQAA::QuoteCalculator,"#N/A","#N/A"
0036d4f3-dea5-4764-b96e-a75dc621a11a,USD,false,"#N/A",7073h00000bxo2m,"#N/A",a0l1I000003e0b1QAA::QuoteCalculator,"#N/A","#N/A"
003e06db-8924-49eb-a542-861411864e35,USD,false,"#N/A",7073h00000bxo66,"#N/A",8011I0000024GZZQA2::OrderCalculator,"#N/A","#N/A"
00405bb1-bb52-4507-9bda-9730fd2b980c,USD,false,"#N/A",7073h00000bxnQ6,"#N/A",a0l1I0000084PoIQAU::QuoteDocumentService,"#N/A","#N/A"
0048a955-ab1f-424d-9c1f-aed54ad3443d,USD,false,"#N/A",7073h00000bxoI1,"#N/A",0061I00000GOYX9QAP::QuoteCalculator,"#N/A","#N/A"
004a45c8-0c50-44ce-b285-b1d6dd3fdb9e,USD,false,"#N/A",7073h00000bxoV6,"#N/A",a0l1I00000A1l6OQAR::QuoteCalculator,"#N/A","#N/A"
0050f9e9-6853-418d-8e27-bbf8bfe8e659,USD,false,"#N/A",7073h00000bxp1B,"#N/A",8011I000002uWahQAE::OrderCalculator,"#N/A","#N/A"
0058bb9a-89bc-4743-acd9-cb2f786f8a01,USD,false,"#N/A",7073h00000bxouE,"#N/A",8011I000002YJ2kQAG::OrderCalculator,"#N/A","#N/A"
0065da00-8cf8-46e3-997a-120b96930156,USD,false,"#N/A",7073h00000bxojz,"#N/A",8011I000002d8qSQAQ::OrderCalculator,"#N/A","#N/A"
006b6c1b-7f4f-4bf2-8d48-f4233ec90032,USD,false,"#N/A",7073h00000bxocs,"#N/A",a0l1I00000A2AYmQAN::QuoteCalculator,"#N/A","#N/A"
0081cf4b-c3e9-4bbe-9c4a-c2f43f7e4567,USD,false,"#N/A",7073h00000bxokH,"#N/A",8001I000000qTjJQAU::QuoteCalculator,"#N/A","#N/A"
00846c31-1f12-4795-8501-423bf6f087d1,USD,false,"#N/A",7073h00000bxpNz,Completed,a0l1I00000CR7klQAD::QuoteCalculator,"#N/A","#N/A"
008bfe72-9cb2-44d0-9e18-a8ac2807864f,USD,false,"#N/A",7073h00000bxoni,"#N/A",a0l1I00000A32aaQAB::QuoteCalculator,"#N/A","#N/A"
0090f249-87ed-44bd-be3d-8d49af2a8f44,USD,false,"#N/A",7073h00000bxon5,Completed,a0l1I00000A2scEQAR::QuoteCalculator,"#N/A","#N/A"
009355b5-917a-4c6a-bfb6-dcab667d1054,USD,false,"#N/A",7073h00000bxoWd,"#N/A",8011I000002bpgBQAQ::OrderCalculator,"#N/A","#N/A"
0097f30c-3101-4824-95f9-4a6ed32003ae,USD,false,"#N/A",7073h00000bxoEv,Completed,a0l1I0000099NU3QAM::QuoteCalculator,"#N/A","#N/A"
0099f5b1-9824-48bf-bae6-86f13e7a8028,USD,false,"#N/A",7073h00000bxpYm,"#N/A",a0l1I00000G6gmpQAB::QuoteCalculator,"#N/A","#N/A"
00a4777c-4797-49c1-b0e3-61672d2b1cd2,USD,false,"#N/A",7073h00000bxovt,"#N/A",8011I000002YXeTQAW::OrderCalculator,"#N/A","#N/A"
00aa9f8f-c683-4ef7-9a2f-5b38b6bff5d7,USD,false,"#N/A",7073h00000bxo4z,"#N/A",8001I000000M67pQAC::QuoteCalculator,"#N/A","#N/A"
00afd84c-4693-4771-9ffc-56a79fbbb6bc,USD,false,"#N/A",7073h00000bxpW6,Completed,a0l1I00000CRvLiQAL::QuoteCalculator,"#N/A","#N/A"
00affa2b-d86d-4bda-82d2-ce0d2a7a60b7,USD,false,"#N/A",7073h00000bxpRY,"#N/A",a0l1I00000CRNLSQA5::QuoteCalculator,"#N/A","#N/A"
00bc0aa1-8a65-45f1-a612-f76ae427ccac,USD,false,"#N/A",7073h00000bxoJy,"#N/A",8011I000002b0UPQAY::OrderCalculator,"#N/A","#N/A"
00c303d1-54d1-4b6d-ab8b-febb3f3f94e8,USD,false,"#N/A",7073h00001KHS7G,"#N/A",a0l3h000000vrUjAAI::QuoteCalculator,"#N/A","#N/A"
00c611c1-3e80-4fb0-a3cb-f21ec89ba31f,USD,false,"#N/A",7073h00000bxpKn,"#N/A",8001I000000WcogQAC::QuoteCalculator,"#N/A","#N/A"
00ca5726-73c6-45a6-bcd8-1c9a92a53efb,USD,false,"#N/A",7073h00000bxpRi,"#N/A",a0l1I00000CRNsNQAX::QuoteCalculator,"#N/A","#N/A"
00d187f8-a40f-4ddf-9ab3-82f2a87476a7,USD,false,"#N/A",7073h00000bxpXL,"#N/A",a0l1I00000CS0HwQAL::QuoteCalculator,"#N/A","#N/A"
00e44196-b63a-4e39-8026-00eaad517ec8,USD,false,"#N/A",7073h00000bxoRi,"#N/A",8011I000002bmkfQAA::OrderCalculator,"#N/A","#N/A"
00e5531c-98e4-4565-8a7c-160b71f381d9,USD,false,"#N/A",7073h00000bxnV6,"#N/A",a0l1I00000A1n9RQAR::QuoteDocumentService,"#N/A","#N/A"
00e934e9-8e94-4ae9-b19b-7110ca166496,USD,false,"#N/A",7073h00000bxoA1,"#N/A",8011I000002552sQAA::OrderCalculator,"#N/A","#N/A"
00eb8fb7-3549-48fd-9226-fcd063dfbcb7,USD,false,"#N/A",7073h00000bxosj,"#N/A",a0l1I00000COIQnQAP::QuoteCalculator,"#N/A","#N/A"
00f5055a-12f9-478d-8c67-7971095c30de,USD,false,"#N/A",7073h00000bxpVs,Completed,a0l1I00000CRsk6QAD::QuoteCalculator,"#N/A","#N/A"
00f83a69-1037-4159-9eb6-b64f3a2474ad,USD,false,"#N/A",7073h00000bxobv,"#N/A",8001I000000qPFgQAM::QuoteCalculator,"#N/A","#N/A"
00f91cea-215f-4d9f-b071-8a640f745b0c,USD,false,"#N/A",7073h00000bxpAk,Completed,a0l1I00000CPsF5QAL::QuoteCalculator,"#N/A","#N/A"
00fbaabe-ae15-4768-866b-ebe96f17ef27,USD,false,"#N/A",7073h00000bxogP,"#N/A",8011I000002cketQAA::OrderCalculator,"#N/A","#N/A"
00ffdd79-c5c5-460f-8eb0-4f54fdab5853,USD,false,"#N/A",7073h00000bxoBl,"#N/A",8011I0000025JRFQA2::OrderCalculator,"#N/A","#N/A"
01009e94-779a-43af-a381-52afe29f6f2a,USD,false,"#N/A",7073h00001KHS9r,"#N/A",a0l3h000000vrXWAAY::QuoteCalculator,"#N/A","#N/A"
01066f7c-73f7-4876-9a30-02019ac17775,USD,false,"#N/A",7073h00000bxnzv,Completed,a0l1I000005VfnaQAC::QuoteCalculator,"#N/A","#N/A"
010ba931-206a-4392-b843-b2f0eb4d6d33,USD,false,"#N/A",7073h00001KHSCC,"#N/A",a0l3h000000vrbcAAA::QuoteCalculator,"#N/A","#N/A"
0113affb-d451-4680-9d2e-90fcfb512a4b,USD,false,"#N/A",7073h00001KHS6e,"#N/A",a0l3h000000vrXyAAI::QuoteCalculator,"#N/A","#N/A"
012806de-3924-4ba3-ac7a-b0d9e5ebb2ba,USD,false,"#N/A",7073h00000bxodj,Completed,a0l1I00000A2BZfQAN::QuoteCalculator,"#N/A","#N/A"
012dd877-83ac-4848-988b-39f5dc489ce5,USD,false,"#N/A",7073h00000bxnoz,"#N/A",0061I00000EWYyjQAH::QuoteCalculator,"#N/A","#N/A"
0134b9ea-222a-496b-92c6-6d15bef1f300,USD,false,"#N/A",7073h00000bxosi,"#N/A",a0l1I00000COI3eQAH::QuoteCalculator,"#N/A","#N/A"
01375e92-bbe8-4221-af29-715a0c4a777f,USD,false,"#N/A",7073h00001KHS65,"#N/A",a0l3h000000vrTLAAY::QuoteCalculator,"#N/A","#N/A"
0140455f-7a76-4ab0-98f6-20d54a1c5bed,USD,false,"#N/A",7073h00000bxnvO,"#N/A",8011I000002Pj7oQAC::OrderCalculator,"#N/A","#N/A"
01465aff-461d-4e3e-bdd2-516893aee7cc,USD,false,"#N/A",7073h00000bxpIF,"#N/A",8001I000000WcYcQAK::QuoteCalculator,"#N/A","#N/A"
014f475c-bb25-45eb-8d60-198e3c635261,USD,false,"#N/A",7073h00000bxpd1,"#N/A",8011I000003DQgIQAW::OrderCalculator,"#N/A","#N/A"
015dfd22-7fc9-4750-af5b-b4e66eeb9c75,USD,false,"#N/A",7073h00000bxnnq,"#N/A",8011I000002PCdEQAW::OrderCalculator,"#N/A","#N/A"
016cf7cf-6099-457d-9a23-fae2886dd88d,USD,false,"#N/A",7073h00000bxoSh,"#N/A",a0l1I00000A1kKUQAZ::QuoteCalculator,"#N/A","#N/A"
0174ce55-d31c-4546-9b8e-be28160e4460,USD,false,"#N/A",7073h00000bxowE,"#N/A",0061I00000HRxERQA1::QuoteCalculator,"#N/A","#N/A"
0178ccec-f30a-458e-b6dc-cd29d02671df,USD,false,"#N/A",7073h00000bxoC1,"#N/A",8011I0000025Lz5QAE::OrderCalculator,"#N/A","#N/A"
017af698-d5d1-475a-9d63-772161278f20,USD,false,"#N/A",7073h00000bxoaZ,Completed,a0l1I00000A1vQuQAJ::QuoteCalculator,"#N/A","#N/A"
018edb45-0a68-4a4f-8d65-d093e2e281b8,USD,false,"#N/A",7073h00000bxobW,"#N/A",a0l1I00000A22T5QAJ::QuoteCalculator,"#N/A","#N/A"
019b6a64-ffa2-4f65-93cf-3520623c1f91,USD,false,"#N/A",7073h00000bxpOd,"#N/A",8011I000002yMMmQAM::OrderCalculator,"#N/A","#N/A"
01ae4611-3b5f-4b1c-a559-4be04c188880,USD,false,"#N/A",7073h00001KHS6S,"#N/A",a0l3h000000vrTEAAY::QuoteCalculator,"#N/A","#N/A"
01b1ab15-d395-43f4-970e-1521691d46fe,USD,false,"#N/A",7073h00000bxni0,Completed,a0l1I0000084RtAQAU::QuoteCalculator,"#N/A","#N/A"
01b2cab1-a40e-4f88-846d-91c904c73a79,USD,false,"#N/A",7073h00000bxnvX,Completed,a0l1I000005VKNUQA4::QuoteCalculator,"#N/A","#N/A"
01bdecc2-d3d0-4a84-bdc2-22c25fd51e64,USD,false,"#N/A",7073h00000bxp84,"#N/A",0061I00000HTnJKQA1::QuoteCalculator,"#N/A","#N/A"
01c69f52-d5b0-4204-90ed-ecfdfd7ea9ec,USD,false,"#N/A",7073h00000bxpPP,"#N/A",8001I000000WdaQQAS::QuoteCalculator,"#N/A","#N/A"
01c7bb48-7c32-4397-847f-3e476fd9c186,USD,false,"#N/A",7073h00000bxozQ,"#N/A",a0l1I00000COu6WQAT::QuoteCalculator,"#N/A","#N/A"
01e416b4-004a-47f2-b1f4-4fea48762fc0,USD,false,"#N/A",7073h00001KHS7G,"#N/A",a0l3h000000vrTTAAY::QuoteCalculator,"#N/A","#N/A"
01e4964b-546c-47f7-a862-cf73e39d096e,USD,false,"#N/A",7073h00000bxog4,"#N/A",a0l1I00000A2O4KQAV::QuoteCalculator,"#N/A","#N/A"
01f75fcb-425f-4699-8870-7f82799edda3,USD,false,"#N/A",7073h00000bxoyG,"#N/A",8011I000002Z4njQAC::OrderCalculator,"#N/A","#N/A"
01fc4bf2-a2a2-4dc6-85a9-b20f6c903f92,USD,false,"#N/A",7073h00001KHS6S,"#N/A",a0l3h000000vrUsAAI::QuoteCalculator,"#N/A","#N/A"
01ffd21c-8c32-47bb-a7e0-a9b0d6bcb81d,USD,false,"#N/A",7073h00000bxpYW,"#N/A",8011I000003Ccs7QAC::OrderCalculator,"#N/A","#N/A"
0209d352-b0e5-48ed-afa7-a9be75501ddf,USD,false,"#N/A",7073h00000bxoGf,"#N/A",a0l1I0000099VOQQA2::QuoteCalculator,"#N/A","#N/A"
0209eb1f-46f5-4f64-8eca-91e1d367d6ae,USD,false,"#N/A",7073h00000bxocO,"#N/A",a0l1I00000A29z3QAB::QuoteCalculator,"#N/A","#N/A"
022b5f34-61c1-4c9b-a942-e4721ec7f80e,USD,false,"#N/A",7073h00000bxoYh,"#N/A",a0l1I00000A1nUwQAJ::QuoteCalculator,"#N/A","#N/A"
022ef471-6f10-409e-aca7-9053953e5ec3,USD,false,"#N/A",7073h00000bxpQ5,"#N/A",8011I000002yZyJQAU::OrderCalculator,"#N/A","#N/A"
022f7a6d-89c2-4c99-b059-8045203f694f,USD,false,"#N/A",7073h00000bxoYN,Completed,a0l1I00000A1nSjQAJ::QuoteCalculator,"#N/A","#N/A"
02332135-25ba-4f7f-ae5b-fae1056adb26,USD,false,"#N/A",7073h00000bxoF3,"#N/A",a0l1I0000099NxAQAU::QuoteCalculator,"#N/A","#N/A"
023549db-8fda-452d-8ce2-a459f9c5c368,USD,false,"#N/A",7073h00000bxoj8,"#N/A",8011I000002d8LLQAY::OrderCalculator,"#N/A","#N/A"
0237066b-60aa-42cc-8370-e3878531bde7,USD,false,"#N/A",7073h00000bxo2Z,"#N/A",8011I0000023WYoQAM::OrderCalculator,"#N/A","#N/A"
023c4f89-860e-4f24-a030-50c1d3d2f27d,USD,false,"#N/A",7073h00000bxp2K,Completed,a0l1I00000CPH9VQAX::QuoteCalculator,"#N/A","#N/A"
023f8076-e7d3-4a5a-b952-35974ff6ab0d,USD,false,"#N/A",7073h00000bxoOW,Completed,a0l1I00000A1dnxQAB::QuoteCalculator,"#N/A","#N/A"
0241495f-4b42-4c90-acf2-3fb5ef650077,USD,false,"#N/A",7073h00000bxonH,Completed,a0l1I00000A2zA4QAJ::QuoteCalculator,"#N/A","#N/A"
024cabff-4c8d-4880-afa0-461c4420d8d9,USD,false,"#N/A",7073h00000bxpD9,"#N/A",a0l1I00000CQ4kEQAT::QuoteCalculator,"#N/A","#N/A"
025bc51f-ed39-4e20-925a-9873d9b7e102,USD,false,"#N/A",7073h00000bxoWp,"#N/A",8011I000002bpntQAA::OrderCalculator,"#N/A","#N/A"
0274faa1-328c-4fa9-b578-efc3051458f1,USD,false,"#N/A",7073h00000bxo1B,"#N/A",a0l1I000003duOmQAI::QuoteCalculator,"#N/A","#N/A"
028df15b-8a16-4ad4-890e-ae26459288ee,USD,false,"#N/A",7073h00000bxni5,"#N/A",0061I00000GW3U0QAL::QuoteCalculator,"#N/A","#N/A"
028f0298-bd1a-4be4-a97c-abf0bc1dfdf5,USD,false,"#N/A",7073h00000bxoxP,"#N/A",8011I000002YsBuQAK::OrderCalculator,"#N/A","#N/A"
0296bf70-0c71-4207-92e2-579b42f6abef,USD,false,"#N/A",7073h00000bxoJD,"#N/A",8001I000000qKv4QAE::QuoteCalculator,"#N/A","#N/A"
0299bb43-cbdb-40bb-91e5-65a4b67d1e9d,USD,false,"#N/A",7073h00000bxodd,"#N/A",8011I000002cGQUQA2::OrderCalculator,"#N/A","#N/A"
02b7322d-f5ca-4590-a911-20faae7cc559,USD,false,"#N/A",7073h00000bxni4,"#N/A",8011I000000alo3QAA::OrderCalculator,"#N/A","#N/A"
02bb2726-dab3-43fe-8e3b-0f455f38da02,USD,false,"#N/A",7073h00000bxoyK,"#N/A",a0l1I00000COrNuQAL::QuoteCalculator,"#N/A","#N/A"
02bc2ba9-58f3-4226-863a-ba7067342535,USD,false,"#N/A",7073h00001KHS9t,"#N/A",a0l3h000000vrZ1AAI::QuoteCalculator,"#N/A","#N/A"
02bd1514-46a9-48e2-870f-1478795d546b,USD,false,"#N/A",7073h00000bxom7,"#N/A",0061I00000GzVNcQAN::QuoteCalculator,"#N/A","#N/A"
02d4f149-a533-4665-8378-e04c4e59466d,USD,false,"#N/A",7073h00000bxnhG,Completed,a0l1I0000084OARQA2::QuoteCalculator,"#N/A","#N/A"
02dd89e2-8ac4-41b4-ab88-da34e1c52abe,USD,false,"#N/A",7073h00000bxotO,"#N/A",a0l1I00000COPzrQAH::QuoteCalculator,"#N/A","#N/A"
02e35ffb-ae58-46c2-a35d-6d7006999c7a,USD,false,"#N/A",7073h00000bxnfP,"#N/A",a0l1I0000084Bb8QAE::QuoteCalculator,"#N/A","#N/A"
02ebb71e-66f5-4a96-bde1-d9a937fab0b3,USD,false,"#N/A",7073h00000bxoNO,"#N/A",8011I000002bY9AQAU::OrderCalculator,"#N/A","#N/A"
02ecf46a-386e-44b6-b982-d01f8717c5af,USD,false,"#N/A",7073h00000bxnz2,"#N/A",a0l1I000005Vd9qQAC::QuoteCalculator,"#N/A","#N/A"
02f1bbf1-12cf-476a-9bcb-352a3dd0c045,USD,false,"#N/A",7073h00000bxnlB,"#N/A",8011I000003FR26QAG::OrderCalculator,"#N/A","#N/A"
02f27181-fa01-4ccc-8fd3-c139669887e8,USD,false,"#N/A",7073h00000bxpPu,"#N/A",a0l1I00000CRHQiQAP::QuoteCalculator,"#N/A","#N/A"
02f39c38-c8b8-4b5c-866d-fc19fc063b3a,USD,false,"#N/A",7073h00000bxoyn,"#N/A",0061I00000HSXPeQAP::QuoteCalculator,"#N/A","#N/A"
02f3aaa9-6952-46c2-92c7-16934cd91015,USD,false,"#N/A",7073h00000bxntP,"#N/A",a0l1I000005VEPaQAO::QuoteCalculator,"#N/A","#N/A"
02f622a9-bdc3-4367-b2ab-f82a7387b18f,USD,false,"#N/A",7073h00000bxo59,"#N/A",8001I000000M68EQAS::QuoteCalculator,"#N/A","#N/A"
02fe40d9-1505-4f14-b564-b485e77bc50c,USD,false,"#N/A",7073h00000bxpUH,Completed,a0l1I00000CRiylQAD::QuoteCalculator,"#N/A","#N/A"
02ff9234-c9b5-4c9e-a28f-0998090d481b,USD,false,"#N/A",7073h00000bxoMu,"#N/A",8011I000002bWGxQAM::OrderCalculator,"#N/A","#N/A"
03097e3a-172b-482d-8a48-58fede78606a,USD,false,"#N/A",7073h00000bxoY7,"#N/A",8001I000000qNjRQAU::QuoteCalculator,"#N/A","#N/A"
0318e614-8b3c-4403-a92b-9f405b644c67,USD,false,"#N/A",7073h00000bxnb3,"#N/A",a0l1I00000CQOVhQAP::QuoteDocumentService,"#N/A","#N/A"
03270ae4-065b-44f0-a81f-4371cc3ad388,USD,false,"#N/A",7073h00001KHS9v,"#N/A",a0l3h000000vrX7AAI::QuoteCalculator,"#N/A","#N/A"
032872d8-f7df-4a54-b503-3c972dfee12f,USD,false,"#N/A",7073h00000bxoHi,Completed,a0l1I0000099arYQAQ::QuoteCalculator,"#N/A","#N/A"
03402542-5137-4ed2-9334-511d4191e30b,USD,false,"#N/A",7073h00000bxpH5,"#N/A",0061I00000HUncKQAT::QuoteCalculator,"#N/A","#N/A"
034e3318-5c58-45a3-8348-6688b7e72b25,USD,false,"#N/A",7073h00000bxowc,Completed,a0l1I00000COgRmQAL::QuoteCalculator,"#N/A","#N/A"
034f9bf9-ea28-4dd2-bff5-4ad96bebfb31,USD,false,"#N/A",7073h00000bxoE8,"#N/A",8011I0000025tKSQAY::OrderCalculator,"#N/A","#N/A"
0351e5a4-e6f3-4ae1-b46f-53d8dcb05160,USD,false,"#N/A",7073h00001KHS6e,"#N/A",a0l3h000000vrVcAAI::QuoteCalculator,"#N/A","#N/A"
03529f15-ae0c-4feb-b5a2-2a12545dd7f7,USD,false,"#N/A",7073h00000bxoq4,"#N/A",a0l1I00000A3JbTQAV::QuoteCalculator,"#N/A","#N/A"
03545ab7-2486-415d-80bc-871dd27d3e80,USD,false,"#N/A",7073h00000bxoeU,"#N/A",a0l1I00000A2DZXQA3::QuoteCalculator,"#N/A","#N/A"
0355b072-7504-4cfa-9d68-80460fa28292,USD,false,"#N/A",7073h00000bxouI,"#N/A",a0l1I00000COWm7QAH::QuoteCalculator,"#N/A","#N/A"
0363f2a2-6d2b-4d08-b783-fa41b6e52398,USD,false,"#N/A",7073h00000bxo5D,Completed,a0l1I000003e6t2QAA::QuoteCalculator,"#N/A","#N/A"
0366adf6-c9a4-45bd-bdc4-73a1deafd24b,USD,false,"#N/A",7073h00000bxoSJ,"#N/A",a0l1I00000A1kIIQAZ::QuoteCalculator,"#N/A","#N/A"
036b2cb6-0fbc-4471-8d8c-2c6b1dfb1a5e,USD,false,"#N/A",7073h00000bxoJk,"#N/A",8011I000002azMDQAY::OrderCalculator,"#N/A","#N/A"
037cddc5-2f5a-46ce-be28-b8b1b529cd9e,USD,false,"#N/A",7073h00000bxpLJ,"#N/A",8001I000000WcxtQAC::QuoteCalculator,"#N/A","#N/A"
03850ec8-b65b-4c4a-a717-315283930b9f,USD,false,"#N/A",7073h00000bxp5u,"#N/A",8011I000002vNA1QAM::OrderCalculator,"#N/A","#N/A"
038730b6-eab3-4239-a525-3d9fa3c44d94,USD,false,"#N/A",7073h00000bxpSF,"#N/A",a0l1I00000CRRcDQAX::QuoteCalculator,"#N/A","#N/A"
0388fea3-866f-499c-94ee-f92706b092cb,USD,false,"#N/A",7073h00000bxoNm,"#N/A",a0l1I00000A1dCqQAJ::QuoteCalculator,"#N/A","#N/A"
038d0533-2511-4a06-a26d-744f60359355,USD,false,"#N/A",7073h00000bxpNJ,"#N/A",8011I000002y9h8QAA::OrderCalculator,"#N/A","#N/A"
038fd9a2-e670-497e-8c9a-2cf7e9bc4d95,USD,false,"#N/A",7073h00000bxpBm,"#N/A",8011I000002w6CbQAI::OrderCalculator,"#N/A","#N/A"
03934f83-68d8-4029-80b4-9b884a6bcaea,USD,false,"#N/A",7073h00000bxp8l,Completed,a0l1I00000CPnpAQAT::QuoteCalculator,"#N/A","#N/A"
0396a818-3ab2-412b-829f-24f72f4da933,USD,false,"#N/A",7073h00000bxoZH,"#N/A",8011I000002bqPXQAY::OrderCalculator,"#N/A","#N/A"
039d247c-ba22-4dd2-b7b7-197fccd25627,USD,false,"#N/A",7073h00000bxp8Q,"#N/A",8011I000002vlafQAA::OrderCalculator,"#N/A","#N/A"
039dba2d-6b6d-4bbd-975d-e73e6a83d5bb,USD,false,"#N/A",7073h00000bxpVj,"#N/A",a0l1I00000CRs1rQAD::QuoteCalculator,"#N/A","#N/A"
03a7f0c2-97f6-489f-b221-b40723775ed7,EUR,false,"#N/A",7073h00000bxovf,Completed,a0l1I00000COaxKQAT::QuoteCalculator,"#N/A","#N/A"
03c35fcf-c6e3-4517-a36c-fcd5e5595927,USD,false,"#N/A",7073h00000bxo0a,"#N/A",a0l1I000003dsDiQAI::QuoteCalculator,"#N/A","#N/A"
03c52b93-7d20-45c7-892f-e6b96f7a36cd,USD,false,"#N/A",7073h00001KHSJA,"#N/A",a0l3h000000vrWkAAI::QuoteCalculator,"#N/A","#N/A"
03d8f111-ba2a-4114-90d6-c89a45f471a2,USD,false,"#N/A",7073h00000bxnSz,"#N/A",a0l1I00000A1CNEQA3::QuoteDocumentService,"#N/A","#N/A"
03df46f0-c019-4d0c-95d7-771b8935cf72,USD,false,"#N/A",7073h00000bxpI7,"#N/A",a0l1I00000CQXG8QAP::QuoteCalculator,"#N/A","#N/A"
03e4e304-162b-4467-ab5a-d7a57f8f6287,USD,false,"#N/A",7073h00000bxnk1,"#N/A",a0l1I0000084lryQAA::QuoteCalculator,"#N/A","#N/A"
03e91694-6dca-4dd4-aa79-ce05568243c7,USD,false,"#N/A",7073h00000bxnQz,"#N/A",a0l1I000003eInDQAU::QuoteDocumentService,"#N/A","#N/A"
03ef95e7-2b9c-43ad-a19d-cb2ac80db27c,USD,false,"#N/A",7073h00000bxnV8,"#N/A",a0l1I00000A1nAjQAJ::QuoteDocumentService,"#N/A","#N/A"
03f05786-b4ff-4b38-8f19-aef81c845d18,USD,false,"#N/A",7073h00000bxno5,"#N/A",8001I000000Z7CcQAK::QuoteCalculator,"#N/A","#N/A"
03f08001-e4a3-4eae-a9da-5f761c515c8a,USD,false,"#N/A",7073h00000bxoQ0,"#N/A",a0l1I00000A1ejyQAB::QuoteCalculator,"#N/A","#N/A"
03fbc0be-c815-4cf4-b440-9c0b02a41974,USD,true,"#N/A",7073h00000bxoCu,"#N/A",a0l1I00000992S9QAI::QuoteCalculator,"#N/A","#N/A"
0400a527-d054-4720-9b4a-3c13eb7bc756,USD,false,"#N/A",7073h00000bxnsd,"#N/A",a0l1I000005VDqPQAW::QuoteCalculator,"#N/A","#N/A"
040a26e4-a656-4d4f-835c-207812690ff8,USD,false,"#N/A",7073h00000bxpcM,Completed,a0l1I00000G6yjDQAR::QuoteCalculator,"#N/A","#N/A"
041245d2-2903-490c-8e40-ca61aa2d7905,USD,false,"#N/A",7073h00000bxpIJ,"#N/A",a0l1I00000CQXHCQA5::QuoteCalculator,"#N/A","#N/A"
043b5c14-40d8-4013-8ea1-cb95f46d9fb9,USD,false,"#N/A",7073h00000bxoPQ,"#N/A",8001I000000qMpvQAE::QuoteCalculator,"#N/A","#N/A"
043cabbc-a279-4da3-90c6-69be1c9a6778,USD,false,"#N/A",7073h00000bxpBt,Completed,a0l1I00000CPxuTQAT::QuoteCalculator,"#N/A","#N/A"
043d9d38-a90e-468e-8b1d-e34c886bf4ee,USD,false,"#N/A",7073h00000bxoZ8,"#N/A",a0l1I00000A1nYmQAJ::QuoteCalculator,"#N/A","#N/A"
043f6f8f-333b-4ea1-99f8-63ba85b80506,USD,false,"#N/A",7073h00000bxowx,Completed,a0l1I00000COj8rQAD::QuoteCalculator,"#N/A","#N/A"
0454c1d9-77ec-4481-be51-9dbb2ce70a99,USD,false,"#N/A",7073h00000bxoQZ,"#N/A",0061I00000GPmikQAD::QuoteCalculator,"#N/A","#N/A"
04555376-a395-4a7d-8f92-90daf7b9dbbe,USD,false,"#N/A",7073h00000bxo67,"#N/A",8011I0000024H4tQAE::OrderCalculator,"#N/A","#N/A"
0464e513-e342-4f60-8e07-5eb964b9477a,USD,false,"#N/A",7073h00000bxoFx,"#N/A",a0l1I0000099QUiQAM::QuoteCalculator,"#N/A","#N/A"
04729620-2dd9-4bd8-8bed-0323fc9887ac,USD,false,"#N/A",7073h00000bxo9F,Completed,a0l1I0000098aGVQAY::QuoteCalculator,"#N/A","#N/A"
0474ea02-c3e6-4553-b74c-9c4978e750e0,USD,false,"#N/A",7073h00000bxo9i,"#N/A",a0l1I0000098gMpQAI::QuoteCalculator,"#N/A","#N/A"
04808230-ad09-4158-a059-1db58ac1521a,USD,false,"#N/A",7073h00000bxpKC,Completed,a0l1I00000CQeMzQAL::QuoteCalculator,"#N/A","#N/A"
048f0b5f-3664-485d-8ff0-29124aff2ccd,USD,false,"#N/A",7073h00000bxoF4,"#N/A",8011I00000263WzQAI::OrderCalculator,"#N/A","#N/A"
